,x,y,frame,ctcf,mean_gray_value
0,1.3333333333333333,238.44444444444446,0.0,721.0,0.0010674570685348893
1,5.928571428571429,244.42857142857142,0.0,1131.0,0.0016744714903092369
2,10.585106382978724,405.1808510638298,0.0,8987.0,0.01330546002069771
3,7.0,118.0,0.0,190.0,0.00028129936618811227
4,9.0,121.0,0.0,59.0,8.735085581630855e-05
5,10.0,118.0,0.0,51.0,7.550667197680908e-05
6,12.4,124.6,0.0,269.0,0.0003982606816031695
7,15.0,176.83333333333334,0.0,325.0,0.00048116996847966575
8,15.5,119.5,0.0,128.0,0.00018950694143199143
9,19.22222222222222,122.88888888888889,0.0,534.0,0.0007905992712865892
10,17.0,130.0,0.0,60.0,8.883137879624599e-05
11,32.77927927927928,135.52252252252254,0.0,27601.0,0.04086391476925309
12,24.5,242.5,0.0,262.0,0.00038789702074360746
13,26.0,250.0,0.0,53.0,7.846771793668396e-05
14,33.99236641221374,273.59541984732823,0.0,32150.0,0.047598813804988475
15,39.75,172.25,0.0,235.0,0.0003479229002852968
16,61.105633802816904,168.59859154929578,0.0,13946.0,0.020647373478207443
17,61.0,162.0,0.0,55.0,8.142876389655882e-05
18,68.0,157.0,0.0,53.0,7.846771793668396e-05
19,82.5525,96.89,0.0,74118.0,0.10973340222700266
20,183.75471698113208,86.79245283018868,0.0,16102.0,0.02383938102295255
21,198.05263157894737,497.6140350877193,0.0,5648.0,0.008361993790686622
22,200.25,84.0,0.0,254.0,0.000376052836904108
23,251.53191489361703,140.45212765957447,0.0,30027.0,0.0444556635185813
24,292.14285714285717,167.76190476190476,0.0,12970.0,0.019202383049788507
25,327.24626865671644,505.53731343283584,0.0,23016.0,0.03407571690623996
26,326.0,493.0,0.0,58.0,8.587033283637112e-05
27,374.05384615384617,82.90384615384616,0.0,32331.0,0.04786678846435715
28,409.69465648854964,100.22137404580153,0.0,19304.0,0.028580015604712208
29,408.5,195.9375,0.0,2139.0,0.0031668386540861693
30,415.25,229.75,0.0,231.0,0.00034200080836554705
31,416.6666666666667,224.66666666666666,0.0,182.0,0.0002694551823486128
32,420.0888888888889,204.22222222222223,0.0,9442.0,0.013979097976569243
33,423.0,191.0,0.0,53.0,7.846771793668396e-05
34,485.5,473.0,0.0,100.0,0.0001480522979937433
35,0.0,239.0,1.0,49.0,7.443573158171372e-05
36,8.700787401574804,391.81102362204723,1.0,12910.0,0.019611536626937227
37,4.5,132.0,1.0,106.0,0.00016102423566656437
38,22.95,261.05,1.0,1496.0,0.002272568458086607
39,25.214285714285715,411.42857142857144,1.0,803.0,0.0012198345400023698
40,42.605633802816904,130.85915492957747,1.0,23171.0,0.035198986458773236
41,38.86153846153846,276.4871794871795,1.0,29731.0,0.045164259911345525
42,36.4,403.2,1.0,323.0,0.0004906681898141537
43,56.5,161.0,1.0,315.0,0.0004785154173110168
44,62.55681818181818,174.6590909090909,1.0,9068.0,0.013775167632305714
45,73.23880597014926,164.97014925373134,1.0,12752.0,0.019371519370000274
46,69.0,180.0,1.0,74.0,0.00011241314565401665
47,82.4395061728395,96.11851851851851,1.0,75717.0,0.1150214344525024
48,71.66666666666667,181.33333333333334,1.0,156.0,0.00023697906381117022
49,178.87719298245614,86.82456140350877,1.0,4726.0,0.007179250356228144
50,197.47540983606558,497.8688524590164,1.0,5929.0,0.00900672352138736
51,201.83333333333334,77.5,1.0,319.0,0.00048459180356258527
52,208.39583333333334,76.97916666666667,1.0,3703.0,0.005625214572389508
53,251.62886597938143,140.48453608247422,1.0,31173.0,0.04735479715503596
54,273.0,159.5,1.0,111.0,0.00016861971848102495
55,276.6,170.37142857142857,1.0,2321.0,0.0035258231224726032
56,282.81944444444446,161.55555555555554,1.0,7679.0,0.011665142506448565
57,324.65625,509.03125,1.0,3320.0,0.005043400588801828
58,368.9683794466403,89.56916996047431,1.0,35113.0,0.0533400376128309
59,393.0,55.0,1.0,58.0,8.810760064774278e-05
60,393.5,58.5,1.0,99.0,0.00015039055972631958
61,408.7718120805369,98.93959731543625,1.0,20283.0,0.030811835585140807
62,407.3333333333333,164.33333333333334,1.0,203.0,0.0003083766022670997
63,413.3757225433526,180.3063583815029,1.0,18391.0,0.02793770488814892
64,410.0,200.0,1.0,58.0,8.810760064774278e-05
65,411.0,248.0,1.0,47.0,7.139753845592948e-05
66,415.0,221.0,1.0,56.0,8.506940752195854e-05
67,0.0,108.0,2.0,165.0,0.00024907389796121693
68,1.375,405.75,2.0,518.0,0.0007819410857206689
69,5.0,110.0,2.0,58.0,8.755324898030655e-05
70,11.0,115.0,2.0,49.0,7.396740000060381e-05
71,19.5,124.0,2.0,98.0,0.00014793480000120762
72,28.4,123.2,2.0,292.0,0.00044078532245257784
73,44.79154929577465,282.21971830985916,2.0,41699.0,0.06294625740051385
74,50.20574162679426,136.2488038277512,2.0,26038.0,0.03930537063705555
75,40.0,161.0,2.0,57.0,8.604371020478404e-05
76,73.75897435897436,169.54358974358973,2.0,18294.0,0.027615502359409107
77,66.5,141.5,2.0,245.0,0.0003698370000030191
78,82.12531328320802,96.44360902255639,2.0,74930.0,0.11310974044990293
79,173.6904761904762,86.33333333333333,2.0,3928.0,0.005929468310252485
80,178.0,79.5,2.0,101.0,0.0001524634163277752
81,187.0,75.0,2.0,65.0,9.812002040896425e-05
82,195.0,75.5,2.0,306.0,0.0004619188653098932
83,197.93333333333334,497.6666666666667,2.0,6133.0,0.009258001310279658
84,199.0,76.0,2.0,50.0,7.547693877612634e-05
85,211.0983606557377,82.0327868852459,2.0,6106.0,0.009217243763340549
86,252.40782122905028,141.2849162011173,2.0,30340.0,0.045799406449353465
87,252.6,173.2,2.0,263.0,0.0003970086979624246
88,266.1475409836066,173.19672131147541,2.0,19463.0,0.02938015318799494
89,261.5,179.5,2.0,132.0,0.00019925911836897356
90,311.0,479.0,2.0,58.0,8.755324898030655e-05
91,323.8,510.6,2.0,277.0,0.00041814224081973995
92,363.8805309734513,94.35398230088495,2.0,35338.0,0.05334408124941505
93,375.0,81.0,2.0,53.0,8.000555510269392e-05
94,409.5056818181818,157.0340909090909,2.0,17494.0,0.026407871338991085
95,407.9127516778523,97.77181208053692,2.0,20341.0,0.03070552823290372
96,414.0,191.25,2.0,251.0,0.0003788942326561542
97,0.0,241.5,3.0,112.0,0.0001717438440565896
98,2.0,394.0,3.0,53.0,8.127164049106471e-05
99,11.363636363636363,264.27272727272725,3.0,767.0,0.0011761386463518234
100,11.0,133.0,3.0,55.0,8.433849484921811e-05
101,11.6,408.8,3.0,285.0,0.0004370267460368575
102,21.26530612244898,274.6938775510204,3.0,3807.0,0.00583775727074497
103,13.5,384.5,3.0,108.0,0.00016561013534028283
104,17.0,135.0,3.0,162.0,0.0002484152030104242
105,17.0,383.0,3.0,53.0,8.127164049106471e-05
106,35.5,279.8333333333333,3.0,371.0,0.0005689014834374531
107,51.23616236162361,286.1291512915129,3.0,40473.0,0.06206239821877099
108,65.16265060240964,132.5120481927711,3.0,20077.0,0.03078661747432276
109,82.3283950617284,96.11111111111111,3.0,75540.0,0.11583508910745338
110,81.20779220779221,169.23809523809524,3.0,24639.0,0.03778211226527063
111,172.15555555555557,88.88888888888889,3.0,3597.0,0.005515737563138864
112,177.0,86.5,3.0,128.0,0.0001962786789218167
113,198.35185185185185,497.962962962963,3.0,5819.0,0.008923012755047276
114,233.62111801242236,69.2360248447205,3.0,15617.0,0.02394753225564071
115,251.47457627118644,140.9774011299435,3.0,29370.0,0.04503675624948247
116,325.0,499.0,3.0,197.0,0.00030208515427810847
117,325.0,502.0,3.0,56.0,8.58719220282948e-05
118,326.0,509.5,3.0,122.0,0.00018707811584735653
119,356.36538461538464,97.09134615384616,3.0,31067.0,0.04763898217237562
120,405.85483870967744,133.90860215053763,3.0,19725.0,0.030246851107287767
121,407.8496732026144,97.83660130718954,3.0,21660.0,0.03321403269880117
122,405.6666666666667,158.5,3.0,371.0,0.0005689014834374531
123,428.0,206.5,3.0,124.0,0.0001901449702055099
124,35.5,257.0,4.0,98.0,0.00014487804373247235
125,36.333333333333336,260.3333333333333,4.0,169.0,0.0002498407080692635
126,50.16618075801749,292.71720116618076,4.0,40320.0,0.05960696656421719
127,40.0,126.0,4.0,55.0,8.130910617638754e-05
128,43.0,128.0,4.0,61.0,9.017919048653891e-05
129,55.0,185.0,4.0,56.0,8.278745356141277e-05
130,69.82352941176471,139.28342245989305,4.0,25198.0,0.0372513974078657
131,65.5,184.5,4.0,209.0,0.00030897460347027267
132,81.66913580246914,96.81975308641975,4.0,74394.0,0.10998017536156682
133,70.0,182.0,4.0,50.0,7.39173692512614e-05
134,74.0,179.0,4.0,50.0,7.39173692512614e-05
135,87.08695652173913,173.52173913043478,4.0,25260.0,0.03734305494573726
136,86.0,145.0,4.0,56.0,8.278745356141277e-05
137,171.96296296296296,87.4074074074074,4.0,4988.0,0.007373996756505837
138,198.40350877192984,497.9298245614035,4.0,6186.0,0.00914505692376606
139,242.1584699453552,184.46448087431693,4.0,18599.0,0.027495783014084216
140,237.0,189.0,4.0,55.0,8.130910617638754e-05
141,251.36170212765958,51.53191489361702,4.0,20401.0,0.030159765001899676
142,252.72988505747125,142.00574712643677,4.0,29462.0,0.04355507065761327
143,307.0,459.0,4.0,52.0,7.687406402131186e-05
144,317.75,502.75,4.0,246.0,0.0003636734567162061
145,318.57142857142856,497.7142857142857,4.0,411.0,0.0006076007752453687
146,347.3724137931035,105.58620689655173,4.0,36650.0,0.0541814316611746
147,367.5,87.5,4.0,111.0,0.0001640965597378003
148,372.0,85.0,4.0,51.0,7.539571663628663e-05
149,398.56,114.14,4.0,17251.0,0.025502970739070208
150,409.0529411764706,96.34117647058824,4.0,22420.0,0.03314454837226561
151,418.85714285714283,172.14285714285714,4.0,503.0,0.0007436087346676897
152,420.0,184.0,4.0,50.0,7.39173692512614e-05
153,420.0,187.0,4.0,151.0,0.00022323045513880942
154,460.0,305.0,4.0,50.0,7.39173692512614e-05
155,22.5,248.28571428571428,5.0,1200.0,0.0018477599759791203
156,24.0,409.0,5.0,51.0,7.852979897911261e-05
157,41.0,135.0,5.0,54.0,8.314919891906041e-05
158,41.6,275.2,5.0,336.0,0.0005173727932741537
159,44.94444444444444,282.22222222222223,5.0,1347.0,0.0020741105730365627
160,48.0,289.0,5.0,52.0,8.006959895909521e-05
161,57.68852459016394,297.9549180327869,5.0,34430.0,0.05301531331080093
162,51.5,135.5,5.0,116.0,0.00017861679767798162
163,81.86893203883496,138.09708737864077,5.0,20846.0,0.032098670382717284
164,81.5012285012285,96.78624078624078,5.0,75959.0,0.11696166667949834
165,92.52066115702479,174.21074380165288,5.0,25197.0,0.03879834009562158
166,97.6,139.2,5.0,332.0,0.0005112135933542233
167,170.47727272727272,88.1590909090909,5.0,4465.0,0.00687520691062231
168,198.06,497.62,5.0,5001.0,0.007700539699892984
169,227.13286713286712,190.92307692307693,5.0,13591.0,0.02092742152794352
170,251.34682080924856,142.0693641618497,5.0,31065.0,0.047833886378159475
171,262.8333333333333,35.3,5.0,15668.0,0.02412558608636738
172,271.5,38.0,5.0,114.0,0.00017553719771801644
173,273.0,34.0,5.0,51.0,7.852979897911261e-05
174,343.9639175257732,110.51030927835052,5.0,30581.0,0.0470886231878479
175,379.5,74.0,5.0,128.0,0.00019709439743777283
176,402.3296703296703,93.06959706959707,5.0,32845.0,0.050574730342528504
177,399.3333333333333,172.66666666666666,5.0,181.0,0.00027870379637685063
178,407.7142857142857,106.42857142857143,5.0,419.0,0.0006451761916127095
179,17.428571428571427,249.14285714285714,6.0,457.0,0.0006922050441602583
180,19.0,241.0,6.0,57.0,8.633629653639984e-05
181,29.285714285714285,268.42857142857144,6.0,965.0,0.0014616583536425586
182,43.5,149.5,6.0,124.0,0.00018781931176339614
183,52.0,278.0,6.0,66.0,9.996834335793665e-05
184,53.333333333333336,283.6666666666667,6.0,214.0,0.0003241397799787643
185,62.467532467532465,304.5151515151515,6.0,35870.0,0.05433127994316951
186,57.666666666666664,133.83333333333334,6.0,413.0,0.0006255594819216339
187,61.0,137.5,6.0,112.0,0.00016964324933468037
188,70.0,142.54545454545453,6.0,1434.0,0.0021720394602315327
189,81.3498759305211,96.93052109181141,6.0,75541.0,0.11441982766063474
190,86.16666666666667,143.68229166666666,6.0,24914.0,0.03773653494575203
191,78.0,184.5,6.0,120.0,0.00018176062428715755
192,96.98324022346368,176.83798882681563,6.0,23654.0,0.035828048390736875
193,100.53846153846153,143.84615384615384,6.0,894.0,0.0013541166509393238
194,100.0,148.0,6.0,73.0,0.00011057104644135418
195,170.36170212765958,88.29787234042553,6.0,4244.0,0.006428267412289139
196,197.9591836734694,497.7959183673469,6.0,5815.0,0.008807816918581844
197,218.47058823529412,194.23529411764707,6.0,13953.0,0.021134216588989244
198,210.0,198.0,6.0,53.0,8.027760906016125e-05
199,251.6813186813187,143.84615384615384,6.0,31211.0,0.04727442370522062
200,270.6034482758621,33.58620689655172,6.0,5807.0,0.008795699543629366
201,277.1666666666667,23.17948717948718,6.0,7109.0,0.010767802317145025
202,337.9191489361702,117.53617021276595,6.0,31104.0,0.04711235381523124
203,330.0,510.0,6.0,162.0,0.0002453768427876627
204,353.6666666666667,99.0,6.0,183.0,0.0002771849520379153
205,385.5,70.0,6.0,132.0,0.0001999366867158733
206,389.65714285714284,75.08571428571429,6.0,3253.0,0.004927227590051029
207,402.0,103.0,6.0,57.0,8.633629653639984e-05
208,408.1184834123223,90.45971563981043,6.0,30855.0,0.04673520051983539
209,25.733333333333334,281.53333333333336,7.0,1223.0,0.0018567156021800848
210,34.0,290.5,7.0,102.0,0.00015485281391853527
