0.5981222812667668,0.34229173286173226,0.3696218423276061,0.06032619485279475,0.5722771807410192,0.6179703614197113,0.9260592683219993,0.11392405063291139,2.0957277373888457
0.3892806263524995,0.025286117833745257,0.22109679797536227,0.08991727340988187,0.06495601404742987,0.5679625005924538,0.11436673016206682,0.4745762711864407,2.13801942139562
1.2000837619557818,0.8921001785292144,1.010008230180465,0.2630628015620424,0.7433649273575328,0.8416147790671294,0.8832603060767306,0.29411764705882354,0.6623848311701926
0.35065292639659995,0.0076303492756556,0.1742898626763784,0.059200643842174855,0.02176040381030622,0.49704379902779094,0.043779650511422116,0.4576271186440678,2.2787585710159757
1.186019325048177,0.6794994482648491,0.7734399901129385,0.3523274617901743,0.5729244321016838,0.6521310182542943,0.8785419126901207,0.42,1.7694086976365222
2.7778528737391572,0.8748298788552377,1.5187866329735347,0.9663862300910278,0.3149302423917304,0.5467484067754662,0.5760057797865027,0.37254901960784315,1.3775624359856846
2.458415789031803,1.0250907720866735,1.6324604786804804,0.7718412169314519,0.4169720909945769,0.6640294477295852,0.6279421679569576,0.475,2.4505852613184267
2.0368610034543004,0.6317007759597414,1.2851907762988073,0.6507758666207094,0.31013445438272114,0.6309663615333888,0.4915229611116278,0.4067796610169492,1.8796236512195947
2.0471127157458717,1.053307687357053,1.3480142385101956,0.6349014593491051,0.5145333128240949,0.6584953667385347,0.781377271297336,0.4576271186440678,1.3346175825900368
2.560960031883335,0.7761453038429026,1.28634689315281,0.8123121326788371,0.3030681049997191,0.5022908897983963,0.6033716938831223,0.5726495726495726,1.7546490574760418
0.4828136969853177,0.07639000741010812,0.2410698589349583,0.10214418962311196,0.15821839332041804,0.4993020298309582,0.3168791310020988,0.4830508474576271,1.8867316526788904
1.2972120978380208,0.7543637405530736,0.8582331887479191,0.26760946145615583,0.5815269082136396,0.66159819984587,0.878972930018727,0.16666666666666666,2.499008800396563
0.5767562539491056,0.07401107927832407,0.254557535055911,0.138170794561797,0.12832297659810896,0.4413606845403601,0.29074401298735186,0.5169491525423728,2.5413813543074673
2.5683134732847197,0.8026856446767288,1.5280578741126571,0.8098431969049845,0.3125341407994647,0.594965486108813,0.5252979342440469,0.5471698113207547,2.377756552425056
2.1096531558197267,1.6973220819867996,1.705744675572186,0.43002214373582115,0.8045503012210973,0.8085427080118305,0.9950622190378164,0.6666666666666666,3.368520498787053
1.7902240448045919,0.7724566455148149,1.1685340309082601,0.5217779762993228,0.43148601861122404,0.6527306089421947,0.6610476247015344,0.4897959183673469,2.213515950152641
1.6975135692955685,0.8692944853539502,1.1217177496787174,0.5603995367874551,0.5120986960444084,0.660800461314843,0.7749672193409917,0.4067796610169492,2.434429384124085
0.5819368588451787,0.07866531307271112,0.4106090175920668,0.12873565186850003,0.1351784336685909,0.7055903253952629,0.19158203961040082,0.4152542372881356,1.8983215459287297
