id,x,y,fluorescence,frame
5,282.2197182747742,44.79154925948109,,2
4,148.8517606935118,59.121263007280454,,2
6,155.43581772986968,63.77892402368644,,2
7,155.19482690209037,63.60844354711706,,2
8,96.44360902059462,82.12531328510399,,2
9,84.41374393441909,190.3878376673969,,2
11,83.90267857381448,194.8332897439441,,2
10,497.6666666678868,197.93333333056998,,2
12,155.12677486513937,258.3674734085736,,2
13,159.4110304649621,260.2120720594526,,2
14,158.7688332730781,259.9355722429263,,2
16,95.79196195586181,382.40615759146044,,2
17,96.4196291044323,390.4924518817845,,2
18,157.0340910667771,409.505681844404,,2
2,277.8413848856746,33.245268015355876,,3
5,277.1783025689273,31.889492413760955,,3
4,151.113084105894,73.28920595852537,,3
6,150.047487720379,72.82366049188295,,3
7,150.368222483284,72.9637854067633,,3
8,109.0853244669618,76.21009018030608,,3
9,80.64725962151496,197.93176698391852,,3
11,81.36193783602809,195.6965661450521,,3
10,497.96296296174273,198.35185185096017,,3
12,140.97740121551388,251.47457631228087,,3
13,140.9774011931158,251.4745762851739,,3
14,140.97740120406678,251.4745762748321,,3
16,106.66916465493131,389.1707228834782,,3
17,106.073526063475,388.2516202558139,,3
18,133.90860220841802,405.85483871856883,,3
2,292.71720115301423,50.166180739594616,,4
5,292.71720112277546,50.16618070555376,,4
4,157.3833571186607,78.94976379306931,,4
6,140.6955591232934,77.91834102396041,,4
7,153.6032086378131,77.04376126461815,,4
8,115.10318575370009,76.56881474666483,,4
9,87.407407368256,171.9629631201038,,4
11,87.40740739649034,171.96296303520688,,4
10,497.929824561233,198.40350877237717,,4
12,155.49191999399608,249.37208516806757,,4
13,142.00574710337688,252.72988502825942,,4
14,154.10157874748143,249.71825359347528,,4
16,105.75095926722669,391.1196521103152,,4
17,105.8506401251809,385.80037738884175,,4
18,106.43395598806289,403.10294446340754,,4
2,290.9335242260516,52.00092937066406,,5
5,290.055212532765,51.28946359480456,,5
4,158.63071065745757,87.92532772551913,,5
6,134.37440370195696,84.4071071527515,,5
7,153.4685985766076,86.4027618711678,,5
8,117.35462224141149,81.68430550756064,,5
9,88.159090904701,170.47727274156088,,5
11,88.15909091397488,170.4772727162822,,5
10,497.62000000064603,198.06000000145778,,5
12,157.4664001031141,243.7154025723246,,5
13,142.06936413317248,251.34682078517017,,5
14,156.4169759986609,244.2355412336376,,5
16,93.06959713811217,402.3296703149957,,5
17,101.5612968852908,373.911997620375,,5
18,93.0695970698982,402.32967032541455,,5
19,35.30000010769248,262.8333332572235,,5
2,295.8323871278042,54.48368061603024,,6
5,291.7483514385918,50.728386282725474,,6
20,268.42857129452597,29.285714240557116,,6
4,154.0934344972003,90.47903424682161,,6
6,132.2378148776328,84.99184953513708,,6
7,150.0500039524463,87.66233898449428,,6
8,131.2477638693288,83.17421257943822,,6
9,88.29787233914192,170.3617021291518,,6
11,88.29787234722242,170.3617021055733,,6
10,497.7959183672454,197.9591836746036,,6
12,160.95399183550407,240.40579795436713,,6
13,143.8461538131381,251.6813186563281,,6
14,161.1773399202417,240.25859252321288,,6
16,84.94558507605286,401.49702942632774,,6
17,96.85061569366556,374.71172611492716,,6
18,82.3112294953434,398.33365420239465,,6
19,28.50345044920587,273.80899636243936,,6
2,296.6835633671592,53.772925354456724,,7
5,294.844546463,50.29614882435639,,7
20,290.7312104274621,42.62279611466405,,7
4,168.0834217090475,99.5097255322196,,7
6,121.43371207659489,90.69851786162404,,7
7,162.48937859621216,99.43200447878151,,7
8,133.7893210366652,93.9061782588351,,7
9,88.28205128203791,169.2307692300369,,7
11,88.28205128938158,169.2307692079493,,7
10,497.2105263167303,197.91228070257873,,7
12,143.7121212759845,251.7020201691318,,7
13,143.7121211853652,251.70202018045265,,7
14,143.71212125660568,251.7020201165512,,7
16,83.81666219900895,406.3687719786456,,7
17,97.33112775237316,377.38682510956994,,7
18,73.03620789825906,402.4318287765654,,7
19,25.02816900189814,283.5070422427619,,7
2,299.3560854762799,61.36786139238628,,8
5,295.14853792746527,57.423710035035036,,8
20,294.4657893239219,56.78370207195558,,8
4,148.0813954109696,102.65116281125509,,8
6,119.1738819082098,90.53642596634418,,8
7,148.08139536337688,102.6511627824159,,8
8,129.7116968185841,94.9526776028631,,8
9,88.38775510239367,169.4285714247026,,8
11,88.38775510916331,169.42857140348048,,8
10,497.73770491757523,197.9836065578151,,8
12,144.40000001247498,250.91627906432188,,8
13,144.39999997618338,250.9162790528532,,8
14,144.39999999776649,250.91627903774966,,8
16,94.04945053897772,418.6978021892342,,8
17,94.0494505724541,418.697801895196,,8
18,54.97442808353753,391.2026750991667,,8
19,3.026760503925059,289.05723368416534,,8
21,209.24285714075012,197.10714292541178,,8
2,295.0171408078743,56.69918013467432,,9
5,290.01527008700197,51.85364255177252,,9
20,292.6609506980555,54.53107033871722,,9
4,168.00393379914652,112.41549994306777,,9
6,116.84514897158039,93.45985035716646,,9
7,164.07943380623047,112.29585025739411,,9
8,148.4392159799223,104.748329641832,,9
9,88.13888888997208,169.41666666170497,,9
11,88.13888889615278,169.41666664211928,,9
10,497.3137254905235,197.9215686278762,,9
12,144.85786802583277,250.27411167326608,,9
13,144.8578679999145,250.2741116614128,,9
14,144.8578680133062,250.274111653132,,9
16,94.54761904104456,421.6547619062102,,9
17,94.54761903097942,421.65476187409894,,9
18,16.66060612597011,371.4545455259406,,9
19,10.481818129572119,262.15454562485945,,9
21,223.70802914396998,187.99270075023588,,9
22,135.5951416707791,316.5587044902089,,9
2,312.51876676261986,66.1643573610338,,10
5,311.3039449576664,63.787524010519604,,10
20,312.73191489679976,66.58138772933322,,10
4,154.6683168561769,119.1386138662749,,10
7,154.6683168331505,119.13861384975189,,10
8,154.66831682372708,119.1386138037575,,10
6,97.44110278502356,81.09273188460494,,10
9,87.83720930385878,169.6744185988702,,10
11,87.83720930942168,169.6744185810559,,10
10,497.59999999968363,198.21999999985485,,10
12,145.76068376273008,248.50000000127417,,10
13,145.76068374256346,248.4999999908215,,10
14,145.7606837518708,248.49999998539607,,10
