,x,y,frame,ctcf,mean_gray_value
0,5.928571428571429,244.42857142857142,0.0,1111.6322937011719,80.78571428571429
1,10.585106382978724,405.1808510638298,0.0,8856.959686279297,95.6063829787234
2,32.77927927927928,135.52252252252254,0.0,27293.883514404297,124.32882882882883
3,33.99236641221374,273.59541984732823,0.0,31787.54721069336,122.70992366412214
4,61.105633802816904,168.59859154929578,0.0,13749.556121826172,98.21126760563381
5,82.5525,96.89,0.0,73564.63696289062,185.295
6,183.75471698113208,86.79245283018868,0.0,15882.038192749023,101.27044025157232
7,198.05263157894737,497.6140350877193,0.0,5569.145767211914,99.08771929824562
8,251.53191489361703,140.45212765957447,0.0,29766.919372558594,159.71808510638297
9,292.14285714285717,167.76190476190476,0.0,12824.742202758789,123.52380952380952
10,327.24626865671644,505.53731343283584,0.0,22830.62338256836,171.76119402985074
11,374.05384615384617,82.90384615384616,0.0,31971.314025878906,124.35
12,409.69465648854964,100.22137404580153,0.0,19122.77360534668,147.3587786259542
13,408.5,195.9375,0.0,2094.73095703125,66.84375
14,420.0888888888889,204.22222222222223,0.0,9317.49331665039,104.91111111111111
15,8.700787401574804,391.81102362204723,1.0,12736.548377990723,101.65354330708661
16,22.95,261.05,1.0,1468.6847839355469,74.8
17,25.214285714285715,411.42857142857144,1.0,783.8793487548828,57.357142857142854
18,42.605633802816904,130.85915492957747,1.0,22880.092948913574,108.78403755868544
19,38.86153846153846,276.4871794871795,1.0,29464.676643371582,152.46666666666667
20,62.55681818181818,174.6590909090909,1.0,8947.813049316406,103.04545454545455
21,73.23880597014926,164.97014925373134,1.0,12568.988052368164,95.16417910447761
22,82.4395061728395,96.11851851851851,1.0,75163.86687469482,186.95555555555555
23,178.87719298245614,86.82456140350877,1.0,4648.151634216309,82.91228070175438
24,197.47540983606558,497.8688524590164,1.0,5845.688591003418,97.19672131147541
25,208.39583333333334,76.97916666666667,1.0,3637.4434814453125,77.14583333333333
26,251.62886597938143,140.48453608247422,1.0,30908.042404174805,160.68556701030928
27,276.6,170.37142857142857,1.0,2273.198371887207,66.31428571428572
28,282.81944444444446,161.55555555555554,1.0,7580.665222167969,106.65277777777777
29,324.65625,509.03125,1.0,3276.295654296875,103.75
30,368.9683794466403,89.56916996047431,1.0,34767.46251678467,138.78656126482213
31,408.7718120805369,98.93959731543625,1.0,20079.501640319824,136.1275167785235
32,413.3757225433526,180.3063583815029,1.0,18154.72338104248,106.30635838150289
33,44.79154929577465,282.21971830985916,2.0,41212.41339111328,117.46197183098592
34,50.20574162679426,136.2488038277512,2.0,25751.530700683594,124.58373205741627
