id,x,y,fluorescence,frame
5,282.2197183098592,44.79154929577465,,2
4,136.24880382775117,50.20574162679426,,2
6,169.5435897435897,73.75897435897436,,2
7,169.5435897435897,73.75897435897436,,2
8,96.44360902255639,82.12531328320802,,2
9,86.33333333333333,173.6904761904762,,2
11,82.03278688524587,211.09836065573768,,2
10,497.6666666666667,197.9333333333334,,2
12,141.28491620111728,252.4078212290503,,2
13,173.19672131147536,266.14754098360663,,2
14,173.19672131147536,266.14754098360663,,2
16,94.35398230088497,363.88053097345136,,2
17,97.77181208053693,407.91275167785244,,2
18,157.0340909090909,409.50568181818176,,2
2,286.12915129151287,51.23616236162361,,3
5,286.12915129151287,51.23616236162361,,3
4,132.5120481927711,65.16265060240964,,3
6,169.23809523809518,81.20779220779222,,3
7,169.23809523809518,81.20779220779222,,3
8,96.11111111111111,82.3283950617284,,3
9,88.88888888888887,172.1555555555556,,3
11,69.2360248447205,233.62111801242236,,3
10,497.96296296296293,198.3518518518519,,3
12,140.9774011299435,251.4745762711864,,3
13,140.9774011299435,251.4745762711864,,3
14,140.9774011299435,251.4745762711864,,3
16,97.09134615384616,356.36538461538464,,3
17,97.83660130718957,407.8496732026143,,3
18,133.90860215053758,405.8548387096775,,3
2,292.7172011661808,50.16618075801749,,4
5,292.7172011661808,50.16618075801749,,4
4,139.2834224598931,69.82352941176472,,4
6,173.52173913043478,87.08695652173913,,4
7,173.52173913043478,87.08695652173913,,4
8,96.81975308641975,81.66913580246914,,4
9,87.4074074074074,171.962962962963,,4
10,497.92982456140356,198.4035087719299,,4
11,51.531914893617035,251.3617021276596,,4
12,142.0057471264368,252.72988505747128,,4
13,142.0057471264368,252.72988505747128,,4
14,142.0057471264368,252.72988505747128,,4
16,105.58620689655169,347.3724137931035,,4
17,96.34117647058824,409.0529411764706,,4
18,114.14000000000001,398.56,,4
2,297.9549180327869,57.68852459016394,,5
5,297.9549180327869,57.68852459016394,,5
4,138.0970873786408,81.86893203883496,,5
6,174.21074380165285,92.52066115702479,,5
7,174.21074380165285,92.52066115702479,,5
8,96.7862407862408,81.5012285012285,,5
9,88.1590909090909,170.47727272727266,,5
10,497.62,198.05999999999997,,5
11,35.3,262.8333333333333,,5
12,142.0693641618497,251.34682080924856,,5
13,142.0693641618497,251.34682080924856,,5
14,142.0693641618497,251.34682080924856,,5
16,110.5103092783505,343.9639175257732,,5
17,93.06959706959705,402.3296703296703,,5
18,93.06959706959705,402.3296703296703,,5
2,304.5151515151515,62.46753246753247,,6
5,304.5151515151515,62.46753246753247,,6
19,268.42857142857144,29.28571428571429,,6
4,143.68229166666669,86.16666666666667,,6
6,176.83798882681558,96.9832402234637,,6
7,176.83798882681558,96.9832402234637,,6
8,96.93052109181143,81.34987593052107,,6
9,88.29787234042556,170.36170212765958,,6
10,497.795918367347,197.95918367346943,,6
11,33.586206896551715,270.6034482758621,,6
12,143.8461538461539,251.68131868131871,,6
13,143.8461538461539,251.68131868131871,,6
14,143.8461538461539,251.68131868131871,,6
16,117.536170212766,337.9191489361702,,6
17,90.45971563981043,408.11848341232223,,6
18,75.08571428571429,389.65714285714284,,6
20,194.2352941176471,218.4705882352941,,6
2,304.31205673758865,68.54255319148938,,7
5,304.31205673758865,68.54255319148938,,7
19,281.53333333333336,25.73333333333334,,7
4,142.81818181818178,99.05909090909091,,7
6,176.5096774193549,103.51612903225809,,7
7,176.5096774193549,103.51612903225809,,7
8,97.50843373493976,81.34457831325301,,7
9,88.28205128205128,169.2307692307692,,7
10,497.2105263157895,197.91228070175438,,7
11,25.02816901408451,283.5070422535212,,7
12,143.7121212121212,251.7020202020202,,7
13,143.7121212121212,251.7020202020202,,7
14,143.7121212121212,251.7020202020202,,7
16,123.29552238805971,332.6000000000001,,7
17,93.73232323232324,409.98989898989896,,7
18,62.131782945736425,398.44961240310073,,7
20,208.90540540540542,208.04054054054055,,7
2,311.13333333333327,72.40784313725491,,8
5,311.13333333333327,72.40784313725491,,8
19,279.2692307692308,42.53846153846153,,8
4,148.0813953488372,102.65116279069768,,8
6,148.0813953488372,102.65116279069768,,8
